지역,국가명,연도,원,달러
아프리카,알제리,2012,1892676520,1681034
아프리카,앙골라,2012,879597825,781240
아프리카,에티오피아,2012,18038908191,16021768
아프리카,우간다,2012,2938728116,2610115
아프리카,이집트,2012,4563986178,4053634
아프리카,잠비아,2012,70654369,62754
아프리카,적도기니,2012,52683959,46793
아프리카,중앙아프리카,2012,133196952,118303
아프리카,지부티,2012,963889020,856105
아프리카,짐바브웨,2012,1424389280,1265112
아프리카,차드,2012,107250444,95258
아프리카,카메룬,2012,5273004291,4683368
아프리카,케냐,2012,5183183648,4603591
아프리카,코트디부아르,2012,115892925,102934
아프리카,콩고 민주공화국,2012,5420486123,4814358
아프리카,콩고공화국,2012,38719571,34390
아프리카,탄자니아,2012,11397106614,10122663
아프리카,토고,2012,132067364,117299
아프리카,튀니지,2012,5655430066,5023031
오세아니아,나우루,2012,149299120,132604
오세아니아,마이크로네시아,2012,150340399,133529
오세아니아,사모아,2012,40446270,35924
오세아니아,솔로몬군도,2012,667834053,593156
오세아니아,쿡제도,2012,36794722,32680
오세아니아,키리바시,2012,470632581,418006
오세아니아,통가,2012,191539203,170121
오세아니아,투발루,2012,47831860,42483
오세아니아,파푸아뉴기니,2012,437790954,388836
오세아니아,팔라우,2012,32778836,29113
오세아니아,피지,2012,666715929,592163
중남미,과테말라,2012,5154288217,4577927
중남미,그레나다,2012,122442992,108751
중남미,니카라과,2012,522098438,463717
중남미,도미니카공화국,2012,2665801778,2367707
중남미,도미니카연방,2012,129041223,114612
중남미,멕시코,2012,6506398,5779
중남미,바베이도스,2012,122442992,108751
중남미,베네수엘라,2012,35128393,31200
중남미,벨리즈,2012,4337599,3853
중남미,볼리비아,2012,5907294222,5246731
중남미,세인트루시아,2012,136962025,121647
중남미,세인트빈센트,2012,122442992,108751
중남미,세인트킷츠네비스,2012,121209991,107656
중남미,수리남,2012,145293589,129047
중남미,아이티,2012,2178635761,1935017
중남미,안티구아바부다,2012,172142211,152893
중남미,에콰도르,2012,7874376716,6993851
중남미,엘살바도르,2012,4909051846,4360114
중남미,온두라스,2012,3134931598,2784378
중남미,자메이카,2012,1228285466,1090937
중남미,코스타리카,2012,85011349,75505
중남미,콜롬비아,2012,3211380221,2852278
중남미,트리니다드토바고,2012,149705100,132965
중남미,파나마,2012,115155341,102278
중남미,파라과이,2012,7947628267,7058911
중남미,페루,2012,8870343906,7878447
중동,레바논,2012,12275200,10903
중동,예멘,2012,216086789,191924
중동,요르단,2012,2946241100,2616788
중동,이라크,2012,9028257315,8018703
중동,이란,2012,26406483,23454
중동,팔레스타인,2012,5808756203,5159211
국제기구,Asia Foundation,2013,527491849,481887
국제기구,IMO 국제해사기구,2013,47935429,43791
국제기구,Millennium Promise,2013,1490080558,1361254
국제기구,UNDP유엔개발계획,2013,6456090532,5897923
국제기구,UNEP유엔환경계획,2013,13209483,12067
국제기구,UNESCAP아시아태평양경제사회위원회,2013,1183702633,1081364
국제기구,UNESCO유엔교육과학문화기구,2013,630854134,576313
국제기구,UNFPA,2013,1463428536,1336906
국제기구,UNICEF유엔아동기금,2013,4589293222,4192521
국제기구,UN유엔,2013,485605478,443622
국제기구,WFP세계식량계획,2013,5756038950,5258395
기타,일반,2013,57814016153,52815649
동구 및 CIS,몰도바,2013,241250734,220393
동구 및 CIS,벨로루시,2013,149655601,136717
동구 및 CIS,아제르바이잔,2013,10288714861,9399194
동구 및 CIS,우즈베키스탄,2013,9095458497,8309102
동구 및 CIS,우크라이나,2013,150895586,137850
동구 및 CIS,조지아,2013,4189628,3827
동구 및 CIS,카자흐스탄,2013,293076947,267739
동구 및 CIS,키르기스스탄,2013,1409303942,1287461
동구 및 CIS,타지키스탄,2013,719592345,657379
동구 및 CIS,터키,2013,19883779,18165
동구 및 CIS,투르크메니스탄,2013,120982199,110523
아시아,네팔,2013,15867990002,14496107
아시아,대만,2013,8166386,7460
아시아,동티모르,2013,3826958441,3496095
아시아,라오스,2013,7133964044,6517190
아시아,말레이시아,2013,72801494,66507
아시아,몰디브,2013,161254996,147314
아시아,몽골,2013,27899844012,25487736
아시아,미얀마,2013,12319817097,11254695
아시아,방글라데시,2013,16719618798,15274108
아시아,베트남,2013,29538484712,26984706
아시아,부탄,2013,632671708,577973
아시아,스리랑카,2013,12442886257,11367124
아시아,아프가니스탄,2013,24290397129,22190347
아시아,인도,2013,58846775,53759
아시아,인도네시아,2013,20989694413,19175010
아시아,중국,2013,897232752,819662
아시아,캄보디아,2013,23746549860,21693519
아시아,태국,2013,2805637513,2563073
아시아,파키스탄,2013,3707873165,3387305
아시아,필리핀,2013,23908819359,21841759
아프리카,가나,2013,6442542840,5885546
아프리카,가봉,2013,75064541,68575
아프리카,감비아,2013,31687100,28948
아프리카,기니,2013,56781496,51872
아프리카,나미비아,2013,8721680,7968
아프리카,나이지리아,2013,4769893162,4357507
아프리카,남아프리카공화국,2013,178705185,163255
아프리카,니제르,2013,26483421,24194
아프리카,라이베리아,2013,57563710,52587
아프리카,레소토,2013,12259795,11200
아프리카,르완다,2013,10085997417,9214003
아프리카,리비아,2013,159332952,145558
아프리카,마다가스카르,2013,546614274,499356
아프리카,말라위,2013,1153405111,1053686
아프리카,말리,2013,41324157,37751
아프리카,모로코,2013,5678159772,5187249
아프리카,모리셔스,2013,11651166,10644
아프리카,모잠비크,2013,2398709281,2191327
아프리카,베냉,2013,110373721,100831
아프리카,보츠와나,2013,10013990,9148
아프리카,부룬디,2013,131527731,120156
아프리카,부르키나파소,2013,134375145,122758
아프리카,세네갈,2013,6491745014,5930495
아프리카,수단,2013,1938767699,1771150
아프리카,스와질랜드,2013,48360655,44180
아프리카,시에라리온,2013,145045826,132506
아프리카,알제리,2013,3813796092,3484071
아프리카,앙골라,2013,728591732,665601
아프리카,에티오피아,2013,15141586540,13832506
아프리카,우간다,2013,9247628902,8448116
아프리카,이집트,2013,3075422990,2809534
아프리카,잠비아,2013,38828040,35471
아프리카,적도기니,2013,85026745,77676
아프리카,중앙아프리카,2013,44789802,40917
아프리카,지부티,2013,343330498,313648
아프리카,짐바브웨,2013,2800188232,2558095
아프리카,차드,2013,10588295,9673
아프리카,카메룬,2013,4527897725,4136434
아프리카,케냐,2013,3638899560,3324295
아프리카,코모로,2013,31687100,28948
아프리카,코트디부아르,2013,536915313,490496
아프리카,콩고 민주공화국,2013,5248821445,4795029
아프리카,콩고공화국,2013,144494149,132002
아프리카,탄자니아,2013,7990885758,7300026
아프리카,토고,2013,89980536,82201
아프리카,튀니지,2013,6560661288,5993453
오세아니아,나우루,2013,14883987,13597
오세아니아,니우에,2013,119177627,108874
오세아니아,마샬군도,2013,176550496,161287
오세아니아,사모아,2013,316623153,289249
오세아니아,솔로몬군도,2013,909373436,830753
오세아니아,쿡제도,2013,123570837,112887
오세아니아,키리바시,2013,15947375,14569
오세아니아,통가,2013,268643857,245418
오세아니아,투발루,2013,127905772,116848
오세아니아,파푸아뉴기니,2013,772834567,706018
오세아니아,팔라우,2013,14883987,13597
오세아니아,피지,2013,668003556,610251
중남미,가이아나,2013,58766920,53686
중남미,과테말라,2013,2779026879,2538763
중남미,그레나다,2013,138022774,126090
중남미,니카라과,2013,385860555,352501
중남미,도미니카공화국,2013,3156335831,2883452
중남미,도미니카연방,2013,176927838,161631
중남미,멕시코,2013,97567726,89132
중남미,베네수엘라,2013,82116206,75017
중남미,벨리즈,2013,531299247,485365
중남미,볼리비아,2013,6413797009,5859286
중남미,브라질,2013,604714,552
중남미,세인트루시아,2013,136597487,124788
중남미,세인트빈센트,2013,119987465,109614
중남미,세인트킷츠네비스,2013,113789912,103952
중남미,아이티,2013,5081610334,4642275
중남미,안티구아바부다,2013,133400894,121868
중남미,에콰도르,2013,9894196216,9038784
중남미,엘살바도르,2013,4175482198,3814487
중남미,온두라스,2013,1496161774,1366810
중남미,자메이카,2013,1390048822,1269871
중남미,칠레,2013,604714,552
중남미,코스타리카,2013,467287162,426887
중남미,콜롬비아,2013,6452064643,5894245
중남미,트리니다드토바고,2013,17989585,16434
중남미,파나마,2013,122736628,112125
중남미,파라과이,2013,9212711136,8416217
중남미,페루,2013,7946691021,7259652
중동,레바논,2013,9750115,8907
중동,예멘,2013,345825295,315927
중동,오만,2013,8928095,8156
중동,요르단,2013,5021407892,4587277
중동,이라크,2013,13666817304,12485239
중동,팔레스타인,2013,4794622339,4380099
국제기구,Asia Foundation,2014,392975739,373174
국제기구,ICRC 국제적십자위원회,2014,375556965,356633
국제기구,IFRC,2014,375556965,356633
국제기구,ILO,2014,1258273977,1194869
국제기구,IOM국제이주기구,2014,625928275,594388
국제기구,IVF(비세그라드펀드),2014,458048350,434967
국제기구,Millennium Promise,2014,1581123731,1501451
국제기구,OECD경제협력개발기구,2014,643972517,611523
국제기구,OSCE,2014,165019525,156704
국제기구,UNDP유엔개발계획,2014,13621072999,12934706
국제기구,UNESCO유엔교육과학문화기구,2014,2947403128,2798883
국제기구,UNHCR유엔난민고등판무관실,2014,1210644237,1149640
국제기구,UNICEF유엔아동기금,2014,8523649822,8094142
국제기구,UNOCHA 유엔인도지원조정국,2014,250371310,237755
국제기구,UN유엔,2014,671490834,637654
국제기구,WFP세계식량계획,2014,3474545549,3299463
국제기구,WHO세계보건기구,2014,1251856551,1188775
기타,일반,2014,67507054339,64105367
동구 및 CIS,몰도바,2014,477594008,453528
동구 및 CIS,벨로루시,2014,160340040,152260
